Transcript(ucsc/known) exons start end
uc003qud.1 4 163464011 163475193
uc003qui.3 8 163835674 163999628
uc003quk.1 4 164092635 164195657
uc003qul.1 4 165206863 165235542
uc003qum.4 9 165693152 165723111
uc003quo.3 22 165740775 166075588
uc003qup.1 2 166193756 166399984
uc003quq.5 2 166352947 166401527
uc003quu.2 9 166571145 166582157
uc003quw.1 1 166719167 166721871
uc003qux.3 8 166733516 166755991
uc003quy.2 2 166756118 166764957
uc003qvc.1 22 166822853 167275771
uc003qve.3 9 167343003 167370077
uc003qvi.1 4 167346862 167370679
uc003qvj.3 13 167412815 167454066
uc003qvq.3 8 167704802 167729502
uc003qvs.1 3 167738573 167756177
uc003qvv.1 8 167786576 167797998
uc003qvx.1 3 168067523 168079903
uc003qwa.2 2 168224569 168227476
uc003qwi.3 3 168393501 168397757
uc003qwk.1 9 168418552 168445769
uc003qwo.4 11 168456463 168479839
uc003qwq.3 4 168707583 168720402
uc003qwr.2 13 168841830 169068674
uc003qwt.3 23 169615874 169654137
uc003qwu.1 2 169773775 169788480
uc003qwx.3 26 169857302 170102159
uc003qxb.3 1 170102256 170106402
uc003qxe.1 4 170140214 170151638
uc003qxg.1 18 170151720 170181617
uc003qxj.1 2 170188885 170198921
uc003qxl.2 3 170563421 170571657
uc003qxm.3 11 170591293 170599697
uc003qxp.3 11 170615843 170714237
uc003qxu.3 8 170863420 170881958
uc003qxw.3 6 170884659 170893780
uc003qyc.1 3 171004401 171006035
uc003rjy.2 4 31802692 31807541
uc003rsi.3 6 29702965 29716826
uc003rth.3 3 29942891 29946177
uc003rto.3 3 30022377 30028961
uc003sga.3 6 32821937 32827628
uc003sic.3 4 168185218 168197539
uc003sih.4 4 157710053 157745253
uc003sio.1 2 149596 154868
uc003sip.3 10 192968 300740
uc003siq.1 1 227553 229557
uc003sir.3 7 536896 559481
uc003siw.2 11 588833 767313
uc003sjl.1 9 916190 936071
uc003sjo.4 11 937536 994306
uc003sjp.1 3 1004485 1015235
uc003sjq.1 9 1022834 1029276
uc003sjv.3 2 1064138 1067988
uc003sjy.1 1 1097140 1098897
uc003skb.2 2 1127722 1133451
uc003skc.3 5 1192542 1199855
uc003skf.1 3 1200127 1205594
uc003skj.4 17 1473994 1499109
uc003skn.2 48 1509912 1544018
uc003skr.3 3 1570367 1582679
uc003skv.4 9 1581870 1596066
uc003slb.3 1 1654105 1656328
uc003slc.1 2 1732445 1733961
uc003slg.1 19 1855427 2272583
uc003slj.1 2 1884935 1889567
uc003slm.3 3 2273925 2281833
uc003slp.1 5 2281856 2290780
uc003slw.3 11 2291404 2354099
uc003sly.3 19 2394473 2420377
uc003sme.3 2 2477397 2487485
uc003smf.3 8 2559478 2568063
uc003smi.3 14 2577443 2595392
uc003smo.4 22 2598631 2654368
uc003smp.3 14 2671602 2704436
uc003smr.1 7 2719162 2755069
uc003smu.3 4 2767740 2883959
uc003smv.3 25 2945709 3083509
uc003smw.1 4 3186628 3214287
uc003smx.3 45 3341079 4308631
uc003snc.1 9 4721929 4811074
uc003sne.3 17 4815261 4834026
uc003snj.1 15 4836686 4923335
uc003snk.3 1 4897368 4901625
uc003snm.1 1 4936898 4938473
uc003sno.4 7 4945619 4998844
uc003sns.1 5 5085552 5109119
uc003snu.1 4 5160940 5172198
uc003snv.3 13 5229834 5273486
uc003soc.3 11 5322560 5343704
uc003soi.4 30 5346422 5463177
uc003son.4 5 5515427 5553399
uc003sop.1 4 5553484 5564594
uc003sot.4 6 5566778 5570232
uc003sou.3 5 5632435 5646287
uc003sox.2 17 5659671 5821361
uc003spb.3 2 5817156 5819899
uc003spc.2 7 5862790 5894066
uc003spe.4 4 5920428 5925994
uc003spf.3 15 5938340 5965603
uc003sph.1 21 5965776 6010314
uc003spl.3 15 6012869 6048737
uc003spo.3 4 6048881 6063465
uc003spp.3 15 6061877 6098860
uc003spt.3 13 6201411 6312242
uc003spu.3 2 6369039 6388590
uc003spw.3 7 6414125 6443598
uc003sqa.3 15 6448746 6487643
uc003sqe.4 5 6500711 6523849
uc003sqj.3 8 6617064 6628610
uc003sqo.1 6 6629914 6648355
uc003sqr.1 3 6703604 6714110
uc003sqt.1 5 6728063 6746566
uc003sqw.1 21 6793739 6838396
uc003sqx.2 15 6838565 6865926
uc003srb.3 4 7222245 7288280
uc003src.1 35 7398243 7575460
uc003srf.3 13 7606615 7647110
uc003sri.3 8 7676574 7758238
uc003srk.4 8 8008373 8128709
uc003srm.3 14 8152814 8301682
uc003sru.1 1 8384552 8387652
uc003srv.3 3 8473584 8792593
uc003srw.1 1 9673899 9675447
uc003srx.2 4 10971579 10979813
uc003sry.2 17 11013498 11147376
uc003ssb.3 3 11292739 11425306
uc003ssh.3 8 12250847 12276890
uc003ssj.2 29 12370508 12443852
uc003ssl.1 2 12596186 12616811
uc003ssn.4 16 12610202 12693228
uc003ssq.3 2 12726451 12730558
uc003ssw.4 12 13930855 14029642
uc003ssz.3 25 14184673 14881075
uc003stb.1 13 15239942 15601640
uc003stc.3 3 15650836 15726308
uc003ste.3 4 15707571 15721604
uc003stf.3 5 16250110 16310229
uc003stg.3 2 16501105 16505482
uc003sti.3 10 16639400 16685442
uc003stj.2 12 16685758 16746148
uc003stq.3 6 16793350 16824161
uc003str.3 8 16832263 16844738
uc003sts.3 8 16899029 16921613
uc003stv.3 26 17830384 17980131
uc003stz.3 1 18066399 18067486
uc003sui.3 25 18535884 19036992
uc003sum.3 2 19155090 19157295
uc003sun.1 2 19183915 19185876
uc003suo.1 1 19184404 19185044
uc003sup.1 4 19735084 19748660
uc003sus.4 7 20174278 20257013
uc003suu.3 14 20370724 20455382
uc003suz.3 2 20821893 20826508
uc003sva.3 6 21467688 21554151
uc003svg.3 26 22157907 22396533
uc003svi.2 4 22602955 22613617
uc003svj.4 5 22766765 22771621
uc003svk.4 3 22852250 22862471
uc003svl.3 1 22896231 22896305
uc003svm.4 11 22980877 23053770
uc003svo.1 3 23140846 23145322
uc003svs.4 11 23145352 23215038
uc003svu.3 7 23221445 23240630
uc003svz.1 2 23245631 23247664
uc003swc.3 11 23286315 23314729
uc003swd.1 4 23338939 23349180
uc003swg.3 15 23349827 23509995
uc003swi.3 8 23544400 23571656
uc003swk.2 1 23624334 23626146
uc003swl.3 4 23636997 23684327
uc003swo.4 7 23719748 23742269
uc003sws.5 24 23749785 23872130
uc003sww.2 4 24323806 24331484
uc003swx.3 13 24613084 24727498
uc003sxf.3 23 24836163 25019760
uc003sxl.3 3 25158269 25164980
uc003sxn.1 10 25174315 25219817
uc003sxo.3 3 25264190 25268105
uc003sxp.1 4 25632970 25702673
uc003sxq.3 4 26191846 26226756
uc003sxr.4 12 26229555 26240413
uc003sxu.3 6 26241323 26253227
uc003sxy.1 7 26438338 26538594
uc003sya.2 2 26572739 26578444
uc003syb.3 4 26677489 26686924
uc003syc.3 13 26706687 26904341
uc003sye.3 2 27132613 27135625
uc003syg.3 3 27135712 27139877
uc003syh.3 2 27139972 27142394
uc003syl.3 4 27161537 27168379
uc003sym.4 2 27168125 27170399
uc003syn.2 2 27180670 27183287
uc003syo.2 2 27185201 27187393
uc003syr.2 3 27179982 27195547
uc003sys.3 2 27193337 27196296
uc003syt.3 2 27202056 27205149
uc003syx.3 2 27220775 27224835
uc003szb.1 2 27236498 27239725
uc003szd.1 3 27282163 27286192
uc003sze.1 1 27451782 27452510
uc003szf.3 8 27565058 27702620
uc003szj.3 3 27655592 27667111
uc003szl.3 17 27779713 27869386
uc003szn.3 5 27870192 28220437
uc003szp.3 2 28448994 28450372
uc003szr.3 11 28475233 28865511
uc003szt.3 3 28992973 28998029
uc003szu.1 1 28998746 28998776
uc003szw.3 13 29035246 29186153
uc003szy.2 5 29019582 29052985
uc003szz.3 13 29234120 29553944
uc003tab.3 3 29553839 29603273
uc003tac.1 2 29603426 29606911
uc003tad.4 2 29685537 29725437
uc003tag.3 2 29724769 29727859
uc003tal.2 4 30050198 30066417
uc003taq.3 14 30067976 30124278
uc003tar.1 3 30174551 30202381
uc003tat.3 5 30323922 30407308
uc003tau.3 1 30409665 30412410
uc003tav.3 14 30464142 30518393
uc003tax.3 5 30496336 30518393
uc003tba.3 4 30536236 30544457
uc003tbf.2 7 30587972 30617395
uc003tbj.2 3 30606019 30634419
uc003tbm.3 17 30634180 30673648
uc003tbp.3 13 30691558 30739719
uc003tbs.1 3 30791750 30797218
uc003tbt.3 18 30811032 30932002
uc003tbx.3 13 31003635 31019146
uc003tbz.3 10 31009147 31019146
uc003tcg.3 17 31092075 31151093
uc003tch.4 2 31377074 31380538
uc003tcl.3 5 31726630 31748069
uc003tco.2 19 31792631 32338383
uc003tcp.1 1 31823140 31826510
uc003tcq.1 1 31826530 31828099
uc003tct.2 5 32524944 32530023
uc003tcv.1 16 32535175 32623779
uc003tcw.3 17 32620552 32758780
uc003tcz.2 1 32797897 32802536
uc003tda.1 6 32865913 32878356
uc003tdb.2 4 32907777 32931468
uc003tdh.3 10 32997004 33046543
uc003tdk.4 9 33053724 33102409
uc003tdl.1 1 33075807 33076426
uc003tdm.3 6 33134409 33149002
uc003tdn.1 23 33169151 33645680
uc003tdu.3 2 33765592 33768067
uc003tdv.1 1 33923727 33925377
uc003tei.1 9 34697896 34917944
uc003tem.4 22 34968492 35077653
uc003teo.1 1 35082722 35084164
uc003tes.4 9 35672269 35734772
uc003teu.3 1 35734847 35738524
uc003tez.3 2 36134922 36140262
uc003tfa.3 8 36192835 36341152
uc003tfd.2 7 36363758 36429734
uc003tff.3 24 36429431 36493400
uc003tfk.2 22 36892510 37488555
uc003tfl.3 4 37723378 37875470
uc003tfm.1 1 37779995 37780913
uc003tfn.3 18 37888198 37940002
uc003tfo.4 6 37945534 37956525
uc003tfp.4 3 37960162 37991542
uc003tfr.3 9 38217807 38270272
uc003tgc.1 4 38299243 38313253
uc003tgl.2 1 38339411 38339881
uc003tgm.1 3 38342348 38344378
uc003tgp.2 4 38381177 38418238
uc003tgr.2 2 38397534 38398683
uc003tgs.1 2 38402460 38403119
uc003tgu.3 21 38423296 38671167
uc003tgy.3 29 38763542 38948800
uc003tha.1 6 39023849 39053161
uc003thb.2 11 39017608 39504390
uc003thc.4 3 39606002 39612480
uc003thd.3 5 39663151 39747723
uc003thf.3 12 39773166 39834222
uc003thh.4 14 39989958 40136733
uc003thl.4 2 40172341 40174251
uc003thn.2 14 40174574 40900366
uc003thr.3 3 41728600 41742706
uc003tht.4 4 41733513 41818976
uc003thx.4 2 42948871 42952151
uc003thy.3 8 42956461 42971805
uc003tia.3 3 42971938 42977453
uc003tid.1 30 43152197 43602938
uc003tif.1 7 43157494 43202786
uc003tig.1 3 43548326 43562141
uc003tih.3 7 43622691 43666978
uc003tin.2 6 43678845 43769140
uc003tir.3 8 43798271 43846941
uc003tit.1 4 43906156 43909145
uc003tiw.3 6 43915500 43946231
uc003tja.2 7 43966034 43995735
uc003tjf.3 7 44040488 44049723
uc003tjg.1 3 44043644 44047465
uc003tjk.3 2 44078647 44081905
uc003tjq.4 13 44084238 44101315
uc003tjs.3 3 44102325 44105186
uc003tjt.3 11 44111846 44122129
uc003tkb.4 21 44143959 44154164
uc003tkf.5 11 44154278 44163169
uc003tkg.3 7 44178462 44180916
uc003tkk.1 10 44183869 44198887
uc003tkm.3 7 44240577 44253893
uc003tkq.2 24 44256748 44365230
uc003tky.1 1 44406738 44408891
uc003tkz.3 6 44421964 44530385
uc003tlb.3 20 44552134 44580914
uc003tlg.4 14 44605015 44614137
uc003tli.3 5 44618761 44621827
uc003tll.3 1 44622023 44623271
uc003tln.3 23 44646120 44748669
uc003tlr.3 19 44788529 44809479
uc003tlw.3 5 44836240 44842716
uc003tma.2 5 44873212 44887725
uc003tme.3 1 44915891 44924960
uc003tmh.2 22 45002259 45018704
uc003tmk.4 2 45022626 45026236
uc003tms.3 10 45067232 45116069
uc003tmt.3 8 45120035 45128493
uc003tnb.3 3 45197366 45223850
uc003tne.4 20 45614124 45762714
uc003tnf.4 14 45763385 45808617
uc003tni.2 1 45847141 45847172
uc003tnj.1 1 45847216 45847251
uc003tnk.1 1 45848515 45848547
uc003tnl.1 1 45848866 45848906
uc003tnm.3 1 45848987 45849047
uc003tnn.1 1 45850289 45850323
uc003tnp.3 4 45927958 45933267
uc003tnr.3 5 45951843 45960871
uc003tnu.1 3 46727476 46736720
uc003tnw.3 31 47314751 47621742
uc003tnx.3 3 47801073 47806370
uc003tny.2 57 47814249 47988071
uc003tnz.4 3 47834888 47859444
uc003tod.2 8 48002884 48019222
uc003tof.3 11 48026745 48068716
uc003toh.5 9 48075107 48100894
uc003toj.3 10 48128354 48148330
uc003toq.2 62 48211056 48687091
uc003tot.1 4 49813256 49952138
uc003tou.3 8 49977023 50132860
uc003tow.4 8 50344377 50472798
uc003tpc.3 4 50511831 50518088
uc003tpf.4 15 50526133 50628768
uc003tpi.2 16 50657759 50800065
uc003tpr.4 13 51083908 51384515
uc003tpu.3 1 51458468 51458499
uc003tpw.1 1 51458967 51458999
uc003tpx.1 1 51460266 51460301
uc003tpz.3 1 53103348 53104618
uc003tqd.3 1 54637476 54641810
uc003tqe.4 2 54643745 54646487
uc003tqg.3 4 54819939 54826939
uc003tqk.3 28 55086724 55275031
uc003tqo.4 2 55247442 55256642
uc003tqp.3 9 55433140 55501435
uc003tqs.3 5 55538305 55640200
uc003tqu.1 1 55813824 55813853
uc003tqv.1 1 55814293 55814325
uc003tqw.2 1 55814422 55814512
uc003tqx.3 1 55815671 55815702
uc003tqy.3 1 55840871 55841376
uc003tqz.2 10 55861236 55930482
uc003trc.1 4 55980327 56008433
uc003trd.3 3 56019610 56023033
uc003tre.2 10 56032269 56067875
uc003trh.3 8 56078743 56119268
uc003trl.1 14 56119377 56131682
uc003trn.1 1 56128162 56128295
uc003trv.3 8 56131916 56148365
uc003tsa.3 4 56169265 56174187
uc003tsb.3 2 56182373 56184090
uc003tsd.3 1 56444267 56444298
uc003tse.1 1 56444767 56444799
uc003tsg.3 1 56446145 56446175
uc003tsi.1 2 56601922 56605823
uc003tsk.3 1 56897333 56897364
uc003tsl.1 1 56897474 56897514
uc003tsm.3 1 56900599 56900631
uc003tsn.1 1 57476012 57476043
uc003tso.1 1 57698645 57698804
uc003tss.3 1 63204435 63204467
uc003tst.3 1 63207082 63207125
uc003tsu.1 1 63207222 63207254
uc003tsv.3 4 63361200 63378372
uc003tsw.2 4 63484795 63490480
uc003tsx.3 5 63688851 63727309
uc003tsz.3 1 63813368 63817012
uc003tta.2 4 63980254 64023505
uc003ttc.1 3 64035072 64078967
uc003tte.3 5 64126510 64171401
uc003ttf.3 3 64141510 64147264
uc003ttk.1 3 64330549 64350233
uc003tto.3 4 64363619 64391955
uc003ttr.2 4 64434829 64451414
uc003ttv.1 2 64538982 64541638
uc003tty.1 1 64673115 64673146
uc003ttz.3 4 64838767 64865998
uc003tud.2 8 65111923 65235797
uc003tue.2 13 65112776 65183632
uc003tug.3 12 65216091 65228662
uc003tuj.3 1 65220512 65220646
uc003tul.3 3 65338256 65419800
uc003tun.3 12 65425672 65447301
uc003tuo.3 17 65540775 65558329
uc003tuw.3 6 65670258 65825438
uc003tux.4 5 65841030 65865395
uc003tve.3 4 66093867 66108216
uc003tvh.3 9 66204982 66276448
uc003tvj.1 11 66274979 66309813
uc003tvk.3 7 66386202 66423538
uc003tvm.1 5 66452689 66460588
uc003tvn.4 16 66461791 66704507
uc003tvo.3 7 66657746 66767429
uc003tvp.3 1 66742731 66743114
uc003tvu.3 3 66800962 66805012
uc003tvw.4 19 69063904 70257885
uc003tvy.4 11 70597522 71178586
uc003twb.4 7 71244475 71877360
uc003twg.3 5 72299951 72307978
uc003twk.2 11 72395659 72414061
uc003two.3 7 72418831 72425302
uc003txf.5 7 72476588 72512018
uc003txh.5 11 72476588 72519691
uc003txl.4 1 72491730 72491760
uc003txs.1 13 72656901 72685658
uc003txt.3 2 72693842 72698885
uc003txy.1 7 72726534 72742085
uc003tya.2 9 72742299 72772641
uc003tyb.3 1 72848108 72850450
uc003tyc.3 20 72854727 72936615
uc003tyf.2 6 72950682 72972065
uc003tyh.3 7 72983276 72993013
uc003tyn.1 17 73007523 73038870
uc003tyr.3 4 73082173 73086440
uc003tys.1 1 73095247 73097781
uc003tyt.3 12 73097897 73112551
uc003tyx.3 10 73113534 73134017
uc003tzb.3 6 73150424 73153190
uc003tzg.4 1 73183326 73184600
uc003tzi.4 1 73245192 73247015
uc003tzj.2 6 73248920 73256855
uc003tzk.2 3 73275488 73280223
uc003tzn.3 33 73442426 73484236
uc003uaa.2 16 73498106 73536855
uc003uad.1 7 73588705 73611429
uc003uai.3 13 73624086 73644164
uc003uaj.3 11 73645831 73668738
uc003uam.3 17 73703804 73820273
uc003uau.3 35 74072029 74175022
uc003uaz.3 3 74113791 74143187
uc003ubb.3 11 74188308 74203659
uc003ubd.1 16 74210483 74267841
uc003ube.1 1 74233342 74233767
uc003ubl.2 7 74306893 74322330
uc003ubo.2 9 74379082 74438803
uc003ubp.3 2 74440308 74445630
uc003ubq.4 1 74441354 74445622
uc003ubr.3 11 74456282 74489699
uc003ubt.3 16 74508346 74565623
uc003ubv.3 11 74572383 74587816
uc003ubw.2 23 74601105 74867341
uc003uca.4 4 74702862 74712617
uc003uce.3 2 74800776 74806099
uc003ucg.2 9 74807604 74867341
uc003ucl.1 5 74921335 74928921
uc003uct.2 6 74977378 74988306
uc003udc.1 5 75024902 75034888
uc003udh.1 4 75044869 75046065
uc003udk.4 15 75046064 75115568
uc003uds.2 31 75162618 75368283
uc003udt.1 4 75398841 75419064
uc003udw.1 4 75508316 75518244
uc003udy.3 16 75544419 75616173
uc003udz.1 1 75573100 75573234
uc003ued.3 13 75616154 75623992
uc003uel.3 9 75625654 75677321
uc003ueo.3 9 75677392 75695930
uc003uew.3 3 75931874 75933614
uc003uey.1 1 75935608 75937653
uc003ufa.3 3 76018645 76022807
uc003ufb.3 11 76018645 76039012
uc003ufd.4 8 76054271 76071388
uc003ufh.4 10 76090971 76135312
uc003ufi.3 1 76099336 76104317
uc003ufq.3 5 76139744 76157199
uc003ufr.3 2 76178657 76182447
uc003ufs.2 3 76178657 76257299
uc003uft.3 7 76239302 76256620
uc003ufw.4 11 76610138 76653076
uc003uga.3 19 76751933 76924521
uc003ugb.3 2 76822687 76829150
uc003ugf.3 31 76940067 77045717
uc003ugh.2 18 77166772 77269388
uc003ugj.1 2 77287972 77326662
uc003ugn.3 2 77423044 77427747
uc003ugq.4 18 77428108 77586821
uc003ugw.1 2 77619733 77621940
uc003ugx.3 22 77646373 79082890
uc003uhb.1 8 79764139 79848725
uc003uhg.4 13 80275644 80303734
uc003uhj.3 18 80371853 80548667
uc003uhk.1 11 81205702 81320722
uc003uhl.3 18 81331443 81399452
uc003uhq.1 1 81575759 81578977
uc003uhr.1 39 81579417 82073031
uc003uhs.1 5 81638492 81659271
uc003uhx.2 25 82383320 82792197
uc003uhy.2 17 82993221 83278479
uc003uhz.3 17 83587658 83824217
uc003uia.1 3 84161791 84204159
uc003uic.3 17 84624871 84751247
uc003uid.3 6 86273229 86494192
uc003uig.3 2 86780738 86781595
uc003uih.3 18 86781676 86825648
uc003uio.3 4 86825477 86849031
uc003uip.4 4 86954663 86974831
uc003uit.3 18 86974950 87029112
uc003uiv.1 28 87031360 87105019
uc003uiz.2 29 87133178 87342639
uc003ujb.3 12 87257728 87461613
uc003uje.3 12 87463813 87505692
uc003ujf.1 12 87505543 87538856
uc003ujn.3 31 87563565 87832204
uc003ujq.2 8 87834431 87849399
uc003ujs.3 5 87905743 87936228
uc003ujv.3 2 88423419 88425031
uc003ujw.1 3 89748713 89754914
uc003ujx.3 5 89783688 89794141
uc003ujz.3 5 89840999 89866992
uc003ukm.2 10 89975978 90020769
uc003ukr.3 3 90032647 90045268
uc003ukz.1 14 90338711 90839904
uc003ula.3 1 90893782 90898132
uc003ulc.1 3 91502020 91510016
uc003ulg.3 50 91570188 91739987
uc003ulm.4 10 91741462 91763840
uc003ulo.1 5 91763905 91809228
uc003ulu.1 20 91828282 91875414
uc003ulw.2 20 91875547 92030698
uc003ulx.2 5 92076761 92089381
uc003uly.3 24 92116336 92157845
uc003ulz.3 5 92158086 92166823
uc003umc.3 11 92190071 92219706
uc003umg.3 2 92728825 92747336
uc003umh.1 5 92759367 92777680
uc003umm.3 10 92817898 92855782
uc003umo.4 28 92861652 92990435
uc003umw.2 14 93053798 93204042
uc003umy.2 5 93514708 93520303
uc003unc.1 3 93535819 93540485
uc003und.3 2 93551015 93555826
uc003unf.1 4 93620999 93633690
uc003ung.1 52 94023872 94060544
uc003uni.4 18 94139169 94186328
uc003unn.2 11 94214535 94285521
uc003uns.3 9 94927668 94953884
uc003unv.3 9 95034173 95064384
uc003uoa.3 11 95212808 95225925
uc003uoc.4 17 95401817 95727736
uc003uog.4 18 95749531 95951459
uc003uoh.1 5 96110937 96132835
uc003uoi.3 3 96318078 96339203
uc003uol.3 3 96597826 96643377
uc003uon.3 3 96649701 96654143
uc003uoo.4 2 96745904 96811075
uc003uop.4 7 97361270 97369784
uc003uov.4 13 97481428 97501854
uc003upc.3 4 97614012 97619416
uc003upd.2 14 97736196 97838944
uc003upf.1 1 97841567 97842271
uc003upg.4 26 97844754 97881563
uc003upi.2 3 97910978 97920839
uc003upj.3 14 97920961 98030427
uc003upk.1 1 97937196 97938205
uc003upl.2 5 98246596 98259181
uc003upo.3 8 98444110 98467673
uc003upp.3 72 98476112 98610866
uc003upu.2 19 98625057 98741743
uc003upw.3 16 98870923 98895594
uc003upx.2 10 98923495 98963885
uc003upz.3 10 98972297 98992404
uc003uqe.3 6 98992297 99006305
uc003uqg.4 6 99006600 99017239
uc003uqj.3 8 99036562 99054996
uc003uqq.1 5 99070514 99085217
uc003uqs.3 3 99090853 99097877
uc003uqv.3 7 99102272 99131445
uc003ura.3 2 99143922 99149757
uc003url.1 8 99214570 99230030
uc003urv.2 13 99354582 99381811
uc003ury.1 13 99425635 99464173
uc003usc.1 1 99473684 99474656
uc003use.3 6 99488029 99517223
uc003ush.3 4 99564349 99573735
uc003usi.2 3 99578384 99591588
uc003usk.1 6 99613218 99635403
uc003uso.3 4 99647416 99662663
uc003usr.4 6 99667593 99679387
uc003usu.3 10 99686582 99689822
uc003usw.1 15 99690403 99699427
uc003usy.1 1 99691182 99691266
uc003usz.1 1 99691390 99691470
uc003uta.1 1 99691615 99691697
uc003utb.4 15 99699129 99704803
uc003uto.3 6 99717264 99723128
uc003utp.3 2 99724319 99726121
uc003utq.2 4 99746529 99751833
uc003utr.3 11 99752042 99756302
uc003utu.3 4 99756864 99766373
uc003utv.3 10 99767228 99774990
uc003utx.1 34 99775537 99812010
uc003uua.4 5 99798277 99869855
uc003uuf.1 6 99816871 99819111
uc003uuh.2 7 99918262 99933930
uc003uuj.1 2 99927418 99930239
uc003uun.3 4 99955625 99965454
uc003uuo.1 7 99971067 99997722
uc003uut.4 18 99998494 100026431
uc003uuw.3 4 100027253 100031749
uc003uuy.1 4 100032911 100034094
uc003uuz.1 3 100054237 100061894
uc003uva.3 5 100064141 100076902
uc003uvd.2 7 100081549 100092424
uc003uvf.3 12 100136833 100165843
uc003uvj.3 18 100171633 100183776
uc003uvo.3 9 100199881 100205798
uc003uvs.3 5 100210113 100213000
uc003uvv.1 18 100218038 100239201
uc003uvy.3 14 100240725 100254084
uc003uwa.1 3 100254183 100264332
uc003uwb.3 10 100271362 100276792
uc003uwg.1 24 100277129 100286870
uc003uwh.4 2 100303675 100305123
uc003uwi.3 5 100318422 100321323
uc003uwk.3 47 100331248 100395419
uc003uwn.1 17 100400186 100425143
uc003uwp.4 14 100450340 100464634
uc003uww.3 9 100464949 100471076
uc003uwy.2 20 100472700 100486285
uc003uxc.4 1 100486343 100487339
uc003uxe.3 5 100487614 100493541
uc003uxl.1 11 100550749 100611111
uc003uxn.1 6 100606877 100611410
uc003uxo.3 12 100612903 100662230
uc003uxp.1 13 100663363 100702140
uc003uxq.3 3 100728785 100733889
uc003uxt.4 9 100770369 100782547
uc003uxv.4 5 100797685 100804557
uc003uxx.4 2 100805789 100808852
uc003uxy.2 4 100813773 100823557
uc003uyc.3 7 100839012 100844302
uc003uyd.3 19 100849257 100861011
uc003uye.3 5 100860984 100867471
uc003uyg.2 5 100875372 100881227
uc003uyj.4 5 100882892 100888371
uc003uyk.2 2 100951620 100954265
uc003uyl.3 5 100956647 100965093
